year,quarter,quarter_qf,hb,hb_name,hbqf,location,location_name,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beddays,all_staffed_beddays_qf,total_occupied_beddays,total_occupied_beddays_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,yq
2019,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,G5,NA,Learning Disability,NA,10,NA,10,NA,0.10989011,NA,0.10989011,NA,100,NA,2019Q2
2019,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,G5,NA,Learning Disability,NA,23,NA,23,NA,0.25,NA,0.25,NA,100,NA,2019Q4
2020,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,G5,NA,Learning Disability,NA,10,NA,10,NA,0.10989011,NA,0.10989011,NA,100,NA,2020Q1
2021,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,G5,NA,Learning Disability,NA,7,NA,7,NA,0.077777778,NA,0.077777778,NA,100,NA,2021Q1
2018,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Learning Disability Grouping,d,14,NA,14,NA,0.153846154,NA,0.153846154,NA,100,NA,2018Q2
2018,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Learning Disability Grouping,d,10,NA,10,NA,0.108695652,NA,0.108695652,NA,100,NA,2018Q3
2018,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Learning Disability Grouping,d,7,NA,7,NA,0.076086957,NA,0.076086957,NA,100,NA,2018Q4
2019,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Learning Disability Grouping,d,10,NA,10,NA,0.10989011,NA,0.10989011,NA,100,NA,2019Q2
2019,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Learning Disability Grouping,d,23,NA,23,NA,0.25,NA,0.25,NA,100,NA,2019Q4
2020,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Learning Disability Grouping,d,10,NA,10,NA,0.10989011,NA,0.10989011,NA,100,NA,2020Q1
2021,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Learning Disability Grouping,d,7,NA,7,NA,0.077777778,NA,0.077777778,NA,100,NA,2021Q1
2017,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,30724,NA,27704,NA,337.6263736,NA,304.4395604,NA,90.17055071,NA,2017Q2
2017,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6809,NA,6097,NA,74.82417582,NA,67,NA,89.54325158,NA,2017Q2
2017,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,28566,NA,25361,NA,310.5,NA,275.6630435,NA,88.78036827,NA,2017Q3
2017,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6324,NA,5923,NA,68.73913043,NA,64.38043478,NA,93.65907653,NA,2017Q3
2017,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,29714,NA,26404,NA,322.9782609,NA,287,NA,88.86046981,NA,2017Q4
2017,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6350,NA,6066,NA,69.02173913,NA,65.93478261,NA,95.52755906,NA,2017Q4
2018,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,31348,NA,29014,NA,348.3111111,NA,322.3777778,NA,92.55454893,NA,2018Q1
2018,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6235,NA,6020,NA,69.27777778,NA,66.88888889,NA,96.55172414,NA,2018Q1
2018,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,30826,NA,26319,NA,338.7472527,NA,289.2197802,NA,85.37922533,NA,2018Q2
2018,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6264,NA,5862,NA,68.83516484,NA,64.41758242,NA,93.58237548,NA,2018Q2
2018,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,31583,NA,27905,NA,343.2934783,NA,303.3152174,NA,88.35449451,NA,2018Q3
2018,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6347,NA,6144,NA,68.98913043,NA,66.7826087,NA,96.80163857,NA,2018Q3
2018,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,31882,NA,28761,NA,346.5434783,NA,312.6195652,NA,90.21077724,NA,2018Q4
2018,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6350,NA,6195,NA,69.02173913,NA,67.33695652,NA,97.55905512,NA,2018Q4
2019,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,32916,NA,29942,NA,365.7333333,NA,332.6888889,NA,90.9648803,NA,2019Q1
2019,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6205,NA,6045,NA,68.94444444,NA,67.16666667,NA,97.42143433,NA,2019Q1
2019,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,33394,NA,27297,NA,366.967033,NA,299.967033,NA,81.74222914,NA,2019Q2
2019,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6261,NA,6038,NA,68.8021978,NA,66.35164835,NA,96.43826865,NA,2019Q2
2019,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,33879,NA,28342,NA,368.25,NA,308.0652174,NA,83.6565424,NA,2019Q3
2019,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6331,NA,6138,NA,68.81521739,NA,66.7173913,NA,96.95150845,NA,2019Q3
2019,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,32879,NA,29669,NA,357.3804348,NA,322.4891304,NA,90.23692935,NA,2019Q4
2019,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6448,NA,6284,NA,70.08695652,NA,68.30434783,NA,97.45657568,NA,2019Q4
2020,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,31779,NA,27827,NA,349.2197802,NA,305.7912088,NA,87.56411467,NA,2020Q1
2020,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6221,NA,6000,NA,68.36263736,NA,65.93406593,NA,96.44751648,NA,2020Q1
2020,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,30160,NA,18809,NA,331.4285714,NA,206.6923077,NA,62.36405836,NA,2020Q2
2020,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,7451,NA,4090,NA,81.87912088,NA,44.94505495,NA,54.89196081,NA,2020Q2
2020,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,31349,NA,23132,NA,340.75,NA,251.4347826,NA,73.7886376,NA,2020Q3
2020,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,7076,NA,4202,NA,76.91304348,NA,45.67391304,NA,59.38383267,NA,2020Q3
2020,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,31839,NA,25315,NA,346.076087,NA,275.1630435,NA,79.5094067,NA,2020Q4
2020,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,7020,NA,4946,NA,76.30434783,NA,53.76086957,NA,70.45584046,NA,2020Q4
2021,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,31835,NA,25421,NA,353.7222222,NA,282.4555556,NA,79.85236375,NA,2021Q1
2021,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,6899,NA,5271,NA,76.65555556,NA,58.56666667,NA,76.40237716,NA,2021Q1
2021,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,31132,NA,25027,NA,342.1098901,NA,275.021978,NA,80.38995246,NA,2021Q2
2021,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,7097,NA,4460,NA,77.98901099,NA,49.01098901,NA,62.84345498,NA,2021Q2
2021,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,31377,NA,26015,NA,341.0543478,NA,282.7717391,NA,82.91104949,NA,2021Q3
2021,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,8353,NA,5278,NA,90.79347826,NA,57.36956522,NA,63.18687897,NA,2021Q3
2021,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,32713,NA,27256,NA,355.576087,NA,296.2608696,NA,83.31855837,NA,2021Q4
2021,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,8507,NA,5783,NA,92.4673913,NA,62.85869565,NA,67.97931116,NA,2021Q4
2022,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,32164,NA,26245,NA,357.3777778,NA,291.6111111,NA,81.59743813,NA,2022Q1
2022,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,8220,NA,6987,NA,91.33333333,NA,77.63333333,NA,85,NA,2022Q1
2022,2,p,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Medical Grouping,d,32981,NA,27560,NA,362.4285714,NA,302.8571429,NA,83.5632637,NA,2022Q2
2022,2,p,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Medical Grouping,d,8588,NA,7194,NA,94.37362637,NA,79.05494505,NA,83.76804844,NA,2022Q2
2017,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,2,NA,2,NA,0.021978022,NA,0.021978022,NA,100,NA,2017Q2
2017,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,2,NA,2,NA,0.02173913,NA,0.02173913,NA,100,NA,2017Q3
2017,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,5,NA,5,NA,0.054347826,NA,0.054347826,NA,100,NA,2017Q4
2018,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,2,NA,2,NA,0.022222222,NA,0.022222222,NA,100,NA,2018Q1
2018,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,1,NA,1,NA,0.010869565,NA,0.010869565,NA,100,NA,2018Q3
2019,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,2,NA,2,NA,0.022222222,NA,0.022222222,NA,100,NA,2019Q1
2019,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,5,NA,5,NA,0.054945055,NA,0.054945055,NA,100,NA,2019Q2
2019,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,1,NA,1,NA,0.010869565,NA,0.010869565,NA,100,NA,2019Q3
2019,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,2,NA,2,NA,0.02173913,NA,0.02173913,NA,100,NA,2019Q4
2020,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,4,NA,4,NA,0.043956044,NA,0.043956044,NA,100,NA,2020Q1
2020,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,4,NA,4,NA,0.043478261,NA,0.043478261,NA,100,NA,2020Q4
2021,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,4,NA,4,NA,0.044444444,NA,0.044444444,NA,100,NA,2021Q1
2021,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,3,NA,3,NA,0.032967033,NA,0.032967033,NA,100,NA,2021Q2
2021,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,1,NA,1,NA,0.010869565,NA,0.010869565,NA,100,NA,2021Q3
2022,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,2,NA,2,NA,0.022222222,NA,0.022222222,NA,100,NA,2022Q1
2022,2,p,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AD,NA,Medical Oncology,NA,4,NA,4,NA,0.043956044,NA,0.043956044,NA,100,NA,2022Q2
2017,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,6878,NA,5737,NA,75.58241758,NA,63.04395604,NA,83.41087525,NA,2017Q2
2017,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,6839,NA,5511,NA,74.33695652,NA,59.90217391,NA,80.58195643,NA,2017Q3
2017,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,6712,NA,5469,NA,72.95652174,NA,59.44565217,NA,81.48092968,NA,2017Q4
2018,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,6665,NA,5547,NA,74.05555556,NA,61.63333333,NA,83.22580645,NA,2018Q1
2018,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,6978,NA,5309,NA,76.68131868,NA,58.34065934,NA,76.08197191,NA,2018Q2
2018,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,7016,NA,5391,NA,76.26086957,NA,58.59782609,NA,76.8386545,NA,2018Q3
2018,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,7396,NA,5801,NA,80.39130435,NA,63.05434783,NA,78.4342888,NA,2018Q4
2019,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,7462,NA,5027,NA,82.91111111,NA,55.85555556,NA,67.36799786,NA,2019Q1
2019,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,7484,NA,4884,NA,82.24175824,NA,53.67032967,NA,65.25921967,NA,2019Q2
2019,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,7571,NA,5111,NA,82.29347826,NA,55.55434783,NA,67.50759477,NA,2019Q3
2019,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,7423,NA,5453,NA,80.68478261,NA,59.27173913,NA,73.46086488,NA,2019Q4
2020,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,7312,NA,4915,NA,80.35164835,NA,54.01098901,NA,67.21827133,NA,2020Q1
2020,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,NA,z,Mental Health Grouping,d,49,NA,49,NA,0.538461538,NA,0.538461538,NA,100,NA,2020Q2
2020,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,6314,NA,3290,NA,69.38461538,NA,36.15384615,NA,52.10643016,NA,2020Q2
2020,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,5782,NA,4358,NA,62.84782609,NA,47.36956522,NA,75.37184365,NA,2020Q3
2020,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,5899,NA,4161,NA,64.11956522,NA,45.22826087,NA,70.53737922,NA,2020Q4
2021,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,5793,NA,4469,NA,64.36666667,NA,49.65555556,NA,77.14482997,NA,2021Q1
2021,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,5876,NA,4317,NA,64.57142857,NA,47.43956044,NA,73.46834581,NA,2021Q2
2021,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,5882,NA,4485,NA,63.93478261,NA,48.75,NA,76.24957497,NA,2021Q3
2021,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,5891,NA,4619,NA,64.0326087,NA,50.20652174,NA,78.40774062,NA,2021Q4
2022,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,5677,NA,4180,NA,63.07777778,NA,46.44444444,NA,73.63043861,NA,2022Q1
2022,2,p,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,NA,z,Mental Health Grouping,d,5857,NA,4519,NA,64.36263736,NA,49.65934066,NA,77.15554038,NA,2022Q2
2017,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,4,NA,4,NA,0.043956044,NA,0.043956044,NA,100,NA,2017Q2
2017,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,3,NA,3,NA,0.032608696,NA,0.032608696,NA,100,NA,2017Q3
2018,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,3,NA,3,NA,0.032967033,NA,0.032967033,NA,100,NA,2018Q2
2018,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,3,NA,3,NA,0.032608696,NA,0.032608696,NA,100,NA,2018Q3
2019,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,2,NA,2,NA,0.02173913,NA,0.02173913,NA,100,NA,2019Q3
2019,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,3,NA,3,NA,0.032608696,NA,0.032608696,NA,100,NA,2019Q4
2020,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,2,NA,2,NA,0.021978022,NA,0.021978022,NA,100,NA,2020Q1
2020,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,281,NA,281,NA,3.087912088,NA,3.087912088,NA,100,NA,2020Q2
2020,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,19,NA,19,NA,0.206521739,NA,0.206521739,NA,100,NA,2020Q3
2020,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,2,NA,2,NA,0.02173913,NA,0.02173913,NA,100,NA,2020Q4
2021,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,2,NA,2,NA,0.022222222,NA,0.022222222,NA,100,NA,2021Q1
2021,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,1,NA,1,NA,0.010989011,NA,0.010989011,NA,100,NA,2021Q2
2021,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,9,NA,9,NA,0.097826087,NA,0.097826087,NA,100,NA,2021Q4
2022,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,AH,NA,Neurology,NA,13,NA,13,NA,0.144444444,NA,0.144444444,NA,100,NA,2022Q1
2017,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,2,NA,2,NA,0.021978022,NA,0.021978022,NA,100,NA,2017Q2
2017,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,1,NA,1,NA,0.010869565,NA,0.010869565,NA,100,NA,2017Q3
2017,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,3,NA,3,NA,0.032608696,NA,0.032608696,NA,100,NA,2017Q4
2018,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,10,NA,10,NA,0.111111111,NA,0.111111111,NA,100,NA,2018Q1
2018,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,1,NA,1,NA,0.010989011,NA,0.010989011,NA,100,NA,2018Q2
2018,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,3,NA,3,NA,0.032608696,NA,0.032608696,NA,100,NA,2018Q4
2019,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,6,NA,6,NA,0.066666667,NA,0.066666667,NA,100,NA,2019Q1
2019,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,3,NA,3,NA,0.032608696,NA,0.032608696,NA,100,NA,2019Q3
2020,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,1,NA,1,NA,0.010989011,NA,0.010989011,NA,100,NA,2020Q1
2021,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,2,NA,2,NA,0.02173913,NA,0.02173913,NA,100,NA,2021Q4
2022,2,p,S08000029,Fife,NA,F704H,Victoria Hospital,NA,F3,NA,Obstetrics,NA,1,NA,1,NA,0.010989011,NA,0.010989011,NA,100,NA,2022Q2
2017,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,43,NA,43,NA,0.472527473,NA,0.472527473,NA,100,NA,2017Q2
2017,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,364,NA,23,NA,4,NA,0.252747253,NA,6.318681319,NA,2017Q2
2017,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,27,NA,27,NA,0.293478261,NA,0.293478261,NA,100,NA,2017Q3
2017,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,57,NA,57,NA,0.619565217,NA,0.619565217,NA,100,NA,2017Q3
2017,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,33,NA,33,NA,0.358695652,NA,0.358695652,NA,100,NA,2017Q4
2017,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,58,NA,58,NA,0.630434783,NA,0.630434783,NA,100,NA,2017Q4
2018,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,15,NA,15,NA,0.166666667,NA,0.166666667,NA,100,NA,2018Q1
2018,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,57,NA,57,NA,0.633333333,NA,0.633333333,NA,100,NA,2018Q1
2018,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,29,NA,29,NA,0.318681319,NA,0.318681319,NA,100,NA,2018Q2
2018,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,72,NA,72,NA,0.791208791,NA,0.791208791,NA,100,NA,2018Q2
2018,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,22,NA,22,NA,0.239130435,NA,0.239130435,NA,100,NA,2018Q3
2018,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,36,NA,36,NA,0.391304348,NA,0.391304348,NA,100,NA,2018Q3
2018,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,28,NA,28,NA,0.304347826,NA,0.304347826,NA,100,NA,2018Q4
2018,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,51,NA,51,NA,0.554347826,NA,0.554347826,NA,100,NA,2018Q4
2019,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,8,NA,8,NA,0.088888889,NA,0.088888889,NA,100,NA,2019Q1
2019,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,20,NA,20,NA,0.222222222,NA,0.222222222,NA,100,NA,2019Q1
2019,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,25,NA,25,NA,0.274725275,NA,0.274725275,NA,100,NA,2019Q2
2019,2,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,20,NA,20,NA,0.21978022,NA,0.21978022,NA,100,NA,2019Q2
2019,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,12,NA,12,NA,0.130434783,NA,0.130434783,NA,100,NA,2019Q3
2019,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,26,NA,26,NA,0.282608696,NA,0.282608696,NA,100,NA,2019Q3
2019,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,16,NA,16,NA,0.173913043,NA,0.173913043,NA,100,NA,2019Q4
2019,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,45,NA,45,NA,0.489130435,NA,0.489130435,NA,100,NA,2019Q4
2020,1,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,6,NA,6,NA,0.065934066,NA,0.065934066,NA,100,NA,2020Q1
2020,1,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,33,NA,33,NA,0.362637363,NA,0.362637363,NA,100,NA,2020Q1
2020,2,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,7,NA,7,NA,0.076923077,NA,0.076923077,NA,100,NA,2020Q2
2020,3,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,5,NA,5,NA,0.054347826,NA,0.054347826,NA,100,NA,2020Q3
2020,3,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,9,NA,9,NA,0.097826087,NA,0.097826087,NA,100,NA,2020Q3
2020,4,NA,S08000029,Fife,NA,F704H,Victoria Hospital,NA,C7,NA,Ophthalmology,NA,3,NA,3,NA,0.032608696,NA,0.032608696,NA,100,NA,2020Q4
2020,4,NA,S08000029,Fife,NA,F805H,Queen Margaret Hospital,NA,C7,NA,Ophthalmology,NA,16,NA,16,NA,0.173913043,NA,0.173913043,NA,100,NA,2020Q4
