year,month,hbt,hb_name,treatment_location,location_name,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,is_covid_year
2017,07,S08000019,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1442,1442,NA,1442,1442,NA,3,NA,0,NA,1059,NA,100,NA,280,NA,0,NA,0,NA,FALSE
2017,07,S08000019,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,5562,5562,NA,5089,5089,NA,1585,NA,6,NA,3121,NA,111,NA,739,NA,6,NA,0,NA,FALSE
2017,07,S08000020,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,4884,4884,NA,4503,4503,NA,1310,NA,9,NA,3081,NA,17,NA,467,NA,9,NA,0,NA,FALSE
2017,07,S08000020,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1146,1146,NA,1133,1133,NA,123,NA,0,NA,975,NA,0,NA,48,NA,0,NA,0,NA,FALSE
2017,07,S08000020,Grampian,N151H,Aboyne Hospital,Minor Injury Unit or Other,99,NA,z,99,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N331H,Inverurie Hospital,Minor Injury Unit or Other,13,NA,z,13,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N332H,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,25,NA,z,25,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,1397,NA,z,1395,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,707,NA,z,701,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,298,NA,z,297,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N336H,Turriff Cottage Hospital,Minor Injury Unit or Other,156,NA,z,156,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N337H,Chalmers Hospital,Minor Injury Unit or Other,280,NA,z,274,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N411H,Dr Gray's Hospital,Emergency Department,2205,2205,NA,2168,2168,NA,397,NA,3,NA,1750,NA,14,NA,41,NA,0,NA,0,NA,FALSE
2017,07,S08000020,Grampian,N431H,Seafield Hospital,Minor Injury Unit or Other,67,NA,z,67,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N432H,Stephen Cottage Hospital,Minor Injury Unit or Other,26,NA,z,26,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N433H,Turner Memorial Hospital,Minor Injury Unit or Other,93,NA,z,93,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N451H,Fleming Cottage Hospital,Minor Injury Unit or Other,19,NA,z,19,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,93,NA,z,93,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000020,Grampian,N683C,NA,Minor Injury Unit or Other,39,NA,z,39,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000031,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1468,1468,NA,1451,1451,NA,216,NA,0,NA,1153,NA,83,NA,16,NA,0,NA,0,NA,FALSE
2017,07,S08000031,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2784,2784,NA,2600,2600,NA,639,NA,3,NA,1891,NA,44,NA,207,NA,7,NA,0,NA,FALSE
2017,07,S08000031,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,5305,5305,NA,4842,4842,NA,1382,NA,14,NA,3702,NA,109,NA,98,NA,17,NA,1,NA,FALSE
2017,07,S08000031,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,7779,7779,NA,7200,7200,NA,2224,NA,18,NA,4957,NA,178,NA,402,NA,12,NA,0,NA,FALSE
2017,07,S08000031,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1552,1552,NA,1551,1551,NA,1,NA,1,NA,1445,NA,85,NA,20,NA,0,NA,0,NA,FALSE
2017,07,S08000031,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,2747,2747,NA,2747,2747,NA,1,NA,0,NA,2481,NA,222,NA,43,NA,0,NA,0,NA,FALSE
2017,07,S08000031,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,8689,8689,NA,8013,8013,NA,2634,NA,23,NA,5709,NA,68,NA,255,NA,6,NA,0,NA,FALSE
2017,07,S08000031,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,4137,4137,NA,4123,4123,NA,652,NA,1,NA,3477,NA,3,NA,4,NA,0,NA,0,NA,FALSE
2017,07,S08000022,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,743,NA,z,743,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,110,NA,z,110,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,424,NA,z,422,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,C121H,Lorn & Islands Hospital,Emergency Department,742,742,NA,729,729,NA,161,NA,3,NA,564,NA,14,NA,0,NA,1,NA,1,NA,FALSE
2017,07,S08000022,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,494,NA,z,489,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,245,NA,z,245,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H103H,Caithness General Hospital,Emergency Department,683,683,NA,674,674,NA,188,NA,3,NA,489,NA,3,NA,0,NA,1,NA,0,NA,FALSE
2017,07,S08000022,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,76,NA,z,76,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H202H,Raigmore Hospital,Emergency Department,3080,3080,NA,2920,2920,NA,694,NA,4,NA,2374,NA,8,NA,0,NA,6,NA,0,NA,FALSE
2017,07,S08000022,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,430,NA,z,430,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,89,NA,z,89,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H212H,Belford Hospital,Emergency Department,943,943,NA,912,912,NA,144,NA,2,NA,789,NA,8,NA,0,NA,2,NA,0,NA,FALSE
2017,07,S08000022,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,472,NA,z,472,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,293,NA,z,293,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H217H,Ross Memorial Hospital,Minor Injury Unit or Other,80,NA,z,80,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,167,NA,z,167,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,384,NA,z,380,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H227B,NA,Minor Injury Unit or Other,167,NA,z,167,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000022,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,150,NA,z,149,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000032,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5616,5616,NA,5443,5443,NA,1765,NA,6,NA,3703,NA,96,NA,46,NA,6,NA,0,NA,FALSE
2017,07,S08000032,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,68,NA,z,68,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000032,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,75,NA,z,75,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000032,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,5466,5466,NA,5116,5116,NA,1632,NA,10,NA,3732,NA,69,NA,23,NA,25,NA,4,NA,FALSE
2017,07,S08000032,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,5773,5773,NA,5519,5519,NA,1566,NA,9,NA,4054,NA,78,NA,66,NA,12,NA,0,NA,FALSE
2017,07,S08000024,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,183,NA,z,183,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000024,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,3919,3919,NA,3665,3665,NA,1206,NA,0,NA,2684,NA,29,NA,0,NA,30,NA,7,NA,FALSE
2017,07,S08000024,Lothian,S308H,St John's Hospital,Emergency Department,4411,4411,NA,4311,4311,NA,889,NA,11,NA,3422,NA,89,NA,0,NA,6,NA,0,NA,FALSE
2017,07,S08000024,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,10069,10069,NA,9598,9598,NA,2870,NA,17,NA,7044,NA,138,NA,0,NA,67,NA,6,NA,FALSE
2017,07,S08000024,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,3311,3311,NA,3278,3278,NA,417,NA,0,NA,2724,NA,170,NA,0,NA,1,NA,0,NA,FALSE
2017,07,S08000025,Orkney,R103H,The Balfour,Emergency Department,519,519,NA,493,493,NA,112,NA,1,NA,401,NA,4,NA,1,NA,0,NA,0,NA,FALSE
2017,07,S08000026,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,682,682,NA,662,662,NA,177,NA,0,NA,496,NA,2,NA,7,NA,0,NA,0,NA,FALSE
2017,07,S08000030,Tayside,T101H,Ninewells Hospital,Emergency Department,4092,4092,NA,3993,3993,NA,1197,NA,9,NA,2602,NA,240,NA,44,NA,1,NA,0,NA,FALSE
2017,07,S08000030,Tayside,T202H,Perth Royal Infirmary,Emergency Department,2214,2214,NA,2164,2164,NA,403,NA,0,NA,1422,NA,346,NA,43,NA,0,NA,0,NA,FALSE
2017,07,S08000030,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,28,28,NA,28,28,NA,0,NA,0,NA,26,NA,2,NA,0,NA,0,NA,0,NA,FALSE
2017,07,S08000030,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,285,285,NA,285,285,NA,0,NA,0,NA,272,NA,12,NA,1,NA,0,NA,0,NA,FALSE
2017,07,S08000030,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,1391,1391,NA,1389,1389,NA,0,NA,0,NA,1280,NA,109,NA,2,NA,0,NA,0,NA,FALSE
2017,07,S08000030,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,205,205,NA,205,205,NA,0,NA,0,NA,197,NA,8,NA,0,NA,0,NA,0,NA,FALSE
2017,07,S08000030,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,59,59,NA,59,59,NA,0,NA,0,NA,56,NA,3,NA,0,NA,0,NA,0,NA,FALSE
2017,07,S08000030,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,562,562,NA,562,562,NA,0,NA,0,NA,538,NA,24,NA,0,NA,0,NA,0,NA,FALSE
2017,07,S08000030,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,274,274,NA,274,274,NA,0,NA,0,NA,255,NA,19,NA,0,NA,0,NA,0,NA,FALSE
2017,07,S08000030,Tayside,T357C,NA,Minor Injury Unit or Other,413,413,NA,413,413,NA,0,NA,2,NA,395,NA,14,NA,2,NA,0,NA,0,NA,FALSE
2017,07,S08000028,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,95,NA,z,95,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,07,S08000028,Western Isles,W107H,Western Isles Hospital,Emergency Department,694,694,NA,689,689,NA,165,NA,1,NA,510,NA,10,NA,8,NA,0,NA,0,NA,FALSE
2017,07,S08000028,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,173,173,NA,173,173,NA,15,NA,0,NA,157,NA,1,NA,0,NA,0,NA,0,NA,FALSE
2017,08,S08000015,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,243,NA,z,238,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000015,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,71,NA,z,71,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000015,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,5784,5784,NA,5417,5417,NA,1884,NA,9,NA,3567,NA,52,NA,272,NA,63,NA,10,NA,FALSE
2017,08,S08000015,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,3153,3153,NA,3030,3030,NA,885,NA,3,NA,2097,NA,97,NA,71,NA,7,NA,0,NA,FALSE
2017,08,S08000015,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,99,NA,z,99,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000016,Borders,B103H,The Knoll Hospital,Minor Injury Unit or Other,14,NA,z,14,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000016,Borders,B105H,Hawick Community  Hospital,Minor Injury Unit or Other,86,NA,z,86,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000016,Borders,B114H,Kelso Hospital,Minor Injury Unit or Other,14,NA,z,14,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000016,Borders,B118H,Hay Lodge Hospital,Minor Injury Unit or Other,58,NA,z,58,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000016,Borders,B120H,Borders General Hospital,Emergency Department,2571,2571,NA,2483,2483,NA,787,NA,0,NA,1566,NA,203,NA,15,NA,1,NA,0,NA,FALSE
2017,08,S08000017,Dumfries and Galloway,Y101H,Castle Douglas Community Hospital,Minor Injury Unit or Other,35,NA,z,35,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000017,Dumfries and Galloway,Y106H,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,49,NA,z,49,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000017,Dumfries and Galloway,Y109H,Moffat Community Hospital,Minor Injury Unit or Other,2,NA,z,2,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000017,Dumfries and Galloway,Y110H,Newton Stewart Hospital,Minor Injury Unit or Other,16,16,NA,16,16,NA,0,NA,0,NA,10,NA,4,NA,2,NA,0,NA,0,NA,FALSE
2017,08,S08000017,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,1087,1087,NA,1031,1031,NA,79,NA,1,NA,901,NA,77,NA,29,NA,6,NA,1,NA,FALSE
2017,08,S08000017,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,3172,3172,NA,2961,2961,NA,1137,NA,2,NA,1925,NA,59,NA,49,NA,2,NA,0,NA,FALSE
2017,08,S08000029,Fife,F704H,Victoria Hospital,Emergency Department,5562,5562,NA,5308,5308,NA,1610,NA,6,NA,3788,NA,104,NA,54,NA,8,NA,0,NA,FALSE
2017,08,S08000029,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,153,153,NA,153,153,NA,0,NA,0,NA,146,NA,2,NA,5,NA,0,NA,0,NA,FALSE
2017,08,S08000029,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,316,316,NA,316,316,NA,2,NA,0,NA,305,NA,9,NA,0,NA,0,NA,0,NA,FALSE
2017,08,S08000029,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,1906,1906,NA,1903,1903,NA,13,NA,0,NA,1722,NA,142,NA,29,NA,0,NA,0,NA,FALSE
2017,08,S08000019,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1535,1535,NA,1534,1534,NA,2,NA,0,NA,1114,NA,108,NA,311,NA,0,NA,0,NA,FALSE
2017,08,S08000019,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,5536,5536,NA,5079,5079,NA,1466,NA,4,NA,3237,NA,112,NA,717,NA,7,NA,0,NA,FALSE
2017,08,S08000020,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,4977,4977,NA,4541,4541,NA,1223,NA,10,NA,3389,NA,17,NA,338,NA,14,NA,0,NA,FALSE
2017,08,S08000020,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1262,1262,NA,1259,1259,NA,116,NA,0,NA,1090,NA,0,NA,56,NA,0,NA,0,NA,FALSE
2017,08,S08000020,Grampian,N151H,Aboyne Hospital,Minor Injury Unit or Other,139,NA,z,139,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N331H,Inverurie Hospital,Minor Injury Unit or Other,10,NA,z,10,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N332H,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,27,NA,z,27,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,1286,NA,z,1284,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,669,NA,z,669,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,320,NA,z,320,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N336H,Turriff Cottage Hospital,Minor Injury Unit or Other,171,NA,z,171,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N337H,Chalmers Hospital,Minor Injury Unit or Other,300,NA,z,294,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N411H,Dr Gray's Hospital,Emergency Department,2171,2171,NA,2104,2104,NA,380,NA,0,NA,1718,NA,25,NA,48,NA,2,NA,0,NA,FALSE
2017,08,S08000020,Grampian,N431H,Seafield Hospital,Minor Injury Unit or Other,78,NA,z,78,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N432H,Stephen Cottage Hospital,Minor Injury Unit or Other,21,NA,z,21,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N433H,Turner Memorial Hospital,Minor Injury Unit or Other,119,NA,z,119,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N451H,Fleming Cottage Hospital,Minor Injury Unit or Other,12,NA,z,12,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,121,NA,z,121,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000020,Grampian,N683C,NA,Minor Injury Unit or Other,42,NA,z,42,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000031,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1526,1526,NA,1508,1508,NA,201,NA,2,NA,1236,NA,74,NA,13,NA,0,NA,0,NA,FALSE
2017,08,S08000031,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2762,2762,NA,2541,2541,NA,647,NA,4,NA,1827,NA,42,NA,242,NA,8,NA,0,NA,FALSE
2017,08,S08000031,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,5421,5421,NA,4884,4884,NA,1382,NA,11,NA,3795,NA,129,NA,104,NA,30,NA,0,NA,FALSE
2017,08,S08000031,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,7792,7792,NA,7387,7387,NA,2270,NA,11,NA,4961,NA,151,NA,399,NA,2,NA,0,NA,FALSE
2017,08,S08000031,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1723,1723,NA,1723,1723,NA,0,NA,0,NA,1590,NA,114,NA,19,NA,0,NA,0,NA,FALSE
2017,08,S08000031,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,2882,2882,NA,2882,2882,NA,0,NA,0,NA,2568,NA,247,NA,67,NA,0,NA,0,NA,FALSE
2017,08,S08000031,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,8726,8726,NA,7692,7692,NA,2649,NA,19,NA,5768,NA,89,NA,201,NA,12,NA,0,NA,FALSE
2017,08,S08000031,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,4863,4863,NA,4778,4778,NA,946,NA,3,NA,3901,NA,1,NA,12,NA,0,NA,0,NA,FALSE
2017,08,S08000022,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,713,NA,z,713,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,132,NA,z,132,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,392,NA,z,390,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,C121H,Lorn & Islands Hospital,Emergency Department,727,727,NA,717,717,NA,180,NA,1,NA,536,NA,10,NA,0,NA,0,NA,0,NA,FALSE
2017,08,S08000022,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,549,NA,z,547,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,207,NA,z,207,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H103H,Caithness General Hospital,Emergency Department,661,661,NA,647,647,NA,165,NA,2,NA,493,NA,1,NA,0,NA,0,NA,0,NA,FALSE
2017,08,S08000022,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,85,NA,z,85,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H202H,Raigmore Hospital,Emergency Department,3219,3219,NA,2972,2972,NA,682,NA,3,NA,2521,NA,13,NA,0,NA,13,NA,1,NA,FALSE
2017,08,S08000022,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,397,NA,z,397,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,103,NA,z,103,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H212H,Belford Hospital,Emergency Department,987,987,NA,948,948,NA,154,NA,1,NA,823,NA,9,NA,0,NA,1,NA,0,NA,FALSE
2017,08,S08000022,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,437,NA,z,429,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,242,NA,z,241,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H217H,Ross Memorial Hospital,Minor Injury Unit or Other,108,NA,z,108,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,157,NA,z,157,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,387,NA,z,383,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H227B,NA,Minor Injury Unit or Other,209,NA,z,209,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000022,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,175,NA,z,174,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2017,08,S08000032,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5777,5777,NA,5600,5600,NA,1805,NA,10,NA,3825,NA,99,NA,38,NA,7,NA,0,NA,FALSE
