Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2018Q2,,S08000017,,S08000017,d,D1,,Community Dental Practice,,3,,3,,0.032967033,,0.032967033,,100,
2018Q3,,S08000017,,Y146H,,D1,,Community Dental Practice,,2,,2,,0.02173913,,0.02173913,,100,
2018Q3,,S08000017,,S08000017,d,D1,,Community Dental Practice,,2,,2,,0.02173913,,0.02173913,,100,
2018Q4,,S08000017,,Y146H,,D1,,Community Dental Practice,,2,,2,,0.02173913,,0.02173913,,100,
2018Q4,,S08000017,,S08000017,d,D1,,Community Dental Practice,,2,,2,,0.02173913,,0.02173913,,100,
2019Q1,,S08000017,,Y146H,,D1,,Community Dental Practice,,1,,1,,0.011111111,,0.011111111,,100,
2019Q1,,S08000017,,S08000017,d,D1,,Community Dental Practice,,1,,1,,0.011111111,,0.011111111,,100,
2019Q2,,S08000017,,Y146H,,D1,,Community Dental Practice,,1,,1,,0.010989011,,0.010989011,,100,
2019Q2,,S08000017,,S08000017,d,D1,,Community Dental Practice,,1,,1,,0.010989011,,0.010989011,,100,
2019Q3,,S08000017,,Y146H,,D1,,Community Dental Practice,,1,,1,,0.010869565,,0.010869565,,100,
2019Q3,,S08000017,,S08000017,d,D1,,Community Dental Practice,,1,,1,,0.010869565,,0.010869565,,100,
2019Q4,,S08000017,,Y146H,,D1,,Community Dental Practice,,3,,3,,0.032608696,,0.032608696,,100,
2019Q4,,S08000017,,S08000017,d,D1,,Community Dental Practice,,3,,3,,0.032608696,,0.032608696,,100,
2020Q4,,S08000017,,Y146H,,D1,,Community Dental Practice,,1,,1,,0.010869565,,0.010869565,,100,
2020Q4,,S08000017,,S08000017,d,D1,,Community Dental Practice,,1,,1,,0.010869565,,0.010869565,,100,
2021Q2,,S08000017,,Y146H,,D1,,Community Dental Practice,,2,,2,,0.021978022,,0.021978022,,100,
2021Q2,,S08000017,,S08000017,d,D1,,Community Dental Practice,,2,,2,,0.021978022,,0.021978022,,100,
2022Q1,,S08000017,,Y146H,,D1,,Community Dental Practice,,2,,2,,0.022222222,,0.022222222,,100,
2022Q1,,S08000017,,S08000017,d,D1,,Community Dental Practice,,2,,2,,0.022222222,,0.022222222,,100,
2017Q2,,S08000017,,Y144H,,,z,Community Grouping,d,1332,,1184,,14.63736264,,13.01098901,,88.88888889,
2017Q2,,S08000017,,S08000017,d,,z,Community Grouping,d,9984,,6201,,109.7142857,,68.14285714,,62.109375,
2017Q3,,S08000017,,Y144H,,,z,Community Grouping,d,1551,,1149,,16.85869565,,12.48913043,,74.08123791,
2017Q3,,S08000017,,S08000017,d,,z,Community Grouping,d,9863,,6011,,107.2065217,,65.33695652,,60.94494576,
2017Q4,,S08000017,,Y144H,,,z,Community Grouping,d,2027,,1865,,22.0326087,,20.27173913,,92.00789344,
2017Q4,,S08000017,,S08000017,d,,z,Community Grouping,d,10483,,7110,,113.9456522,,77.2826087,,67.82409616,
2018Q1,,S08000017,,Y144H,,,z,Community Grouping,d,2533,,2533,,28.14444444,,28.14444444,,100,
2018Q1,,S08000017,,Y146H,,,z,Community Grouping,d,1,,1,,0.011111111,,0.011111111,,100,
2018Q1,,S08000017,,S08000017,d,,z,Community Grouping,d,11016,,7831,,122.4,,87.01111111,,71.08750908,
2018Q2,,S08000017,,Y144H,,,z,Community Grouping,d,1875,,1673,,20.6043956,,18.38461538,,89.22666667,
2018Q2,,S08000017,,S08000017,d,,z,Community Grouping,d,10307,,6703,,113.2637363,,73.65934066,,65.0334724,
2018Q3,,S08000017,,Y144H,,,z,Community Grouping,d,1921,,1865,,20.88043478,,20.27173913,,97.08485164,
2018Q3,,S08000017,,S08000017,d,,z,Community Grouping,d,10301,,6641,,111.9673913,,72.18478261,,64.46946898,
2018Q4,,S08000017,,Y144H,,,z,Community Grouping,d,2045,,1994,,22.22826087,,21.67391304,,97.50611247,
2018Q4,,S08000017,,S08000017,d,,z,Community Grouping,d,10029,,6993,,109.0108696,,76.01086957,,69.72778941,
2019Q1,,S08000017,,Y144H,,,z,Community Grouping,d,2008,,1973,,22.31111111,,21.92222222,,98.25697211,
2019Q1,,S08000017,,S08000017,d,,z,Community Grouping,d,9975,,7003,,110.8333333,,77.81111111,,70.20551378,
2019Q2,,S08000017,,Y144H,,,z,Community Grouping,d,2054,,1964,,22.57142857,,21.58241758,,95.61830574,
2019Q2,,S08000017,,S08000017,d,,z,Community Grouping,d,9984,,7023,,109.7142857,,77.17582418,,70.34254808,
2019Q3,,S08000017,,Y144H,,,z,Community Grouping,d,1924,,1886,,20.91304348,,20.5,,98.02494802,
2019Q3,,S08000017,,S08000017,d,,z,Community Grouping,d,9941,,7325,,108.0543478,,79.61956522,,73.68473997,
2019Q4,,S08000017,,Y144H,,,z,Community Grouping,d,2281,,2166,,24.79347826,,23.54347826,,94.9583516,
2019Q4,,S08000017,,Y146H,,,z,Community Grouping,d,3,,3,,0.032608696,,0.032608696,,100,
2019Q4,,S08000017,,S08000017,d,,z,Community Grouping,d,10155,,7467,,110.3804348,,81.16304348,,73.53028065,
2020Q1,,S08000017,,Y144H,,,z,Community Grouping,d,2169,,1908,,23.83516484,,20.967032970000002,,87.96680498,
2020Q1,,S08000017,,Y146H,,,z,Community Grouping,d,2,,2,,0.021978022,,0.021978022,,100,
2020Q1,,S08000017,,S08000017,d,,z,Community Grouping,d,9757,,6936,,107.2197802,,76.21978022,,71.08742441,
2020Q2,,S08000017,,Y144H,,,z,Community Grouping,d,1704,,1386,,18.72527473,,15.23076923,,81.33802817,
2020Q2,,S08000017,,S08000017,d,,z,Community Grouping,d,8411,,2438,,92.42857143,,26.79120879,,28.98585186,
2020Q3,,S08000017,,Y144H,,,z,Community Grouping,d,2279,,2007,,24.77173913,,21.81521739,,88.06494076,
2020Q3,,S08000017,,S08000017,d,,z,Community Grouping,d,8121,,2972,,88.27173913,,32.30434783,,36.59647827,
2020Q4,,S08000017,,Y144H,,,z,Community Grouping,d,2134,,2033,,23.19565217,,22.09782609,,95.26710403,
2020Q4,,S08000017,,S08000017,d,,z,Community Grouping,d,9312,,3638,,101.2173913,,39.54347826,,39.06786942,
2021Q1,,S08000017,,Y144H,,,z,Community Grouping,d,1934,,1713,,21.48888889,,19.03333333,,88.57290589,
2021Q1,,S08000017,,S08000017,d,,z,Community Grouping,d,12996,,5914,,144.4,,65.71111111,,45.50630963,
2021Q2,,S08000017,,Y144H,,,z,Community Grouping,d,3055,,3055,,33.57142857,,33.57142857,,100,
2021Q2,,S08000017,,S08000017,d,,z,Community Grouping,d,13782,,7041,,151.4505495,,77.37362637,,51.08837614,
2021Q3,,S08000017,,Y144H,,,z,Community Grouping,d,3817,,3311,,41.48913043,,35.98913043,,86.74351585,
2021Q3,,S08000017,,S08000017,d,,z,Community Grouping,d,13313,,7331,,144.7065217,,79.68478261,,55.06647638,
2021Q4,,S08000017,,Y144H,,,z,Community Grouping,d,3950,,3757,,42.93478261,,40.83695652,,95.11392405,
2021Q4,,S08000017,,S08000017,d,,z,Community Grouping,d,15202,,9179,,165.2391304,,99.77173913,,60.38021313,
2022Q1,,S08000017,,Y144H,,,z,Community Grouping,d,3550,,2992,,39.44444444,,33.24444444,,84.28169014,
2022Q1,,S08000017,,S08000017,d,,z,Community Grouping,d,14193,,8161,,157.7,,90.67777778,,57.50017614,
2022Q2,p,S08000017,,Y144H,,,z,Community Grouping,d,3840,,3341,,42.1978022,,36.71428571,,87.00520833,
2022Q2,p,S08000017,,S08000017,d,,z,Community Grouping,d,15143,,9230,,166.4065934,,101.4285714,,60.95225517,
2017Q2,,S08000017,,Y146H,,,z,Dental Grouping,d,2,,2,,0.021978022,,0.021978022,,100,
2017Q2,,S08000017,,S08000017,d,,z,Dental Grouping,d,2,,2,,0.021978022,,0.021978022,,100,
2017Q3,,S08000017,,Y146H,,,z,Dental Grouping,d,2,,2,,0.02173913,,0.02173913,,100,
2017Q3,,S08000017,,S08000017,d,,z,Dental Grouping,d,2,,2,,0.02173913,,0.02173913,,100,
2017Q4,,S08000017,,Y146H,,,z,Dental Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2017Q4,,S08000017,,S08000017,d,,z,Dental Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2018Q1,,S08000017,,Y146H,,,z,Dental Grouping,d,1,,1,,0.011111111,,0.011111111,,100,
2018Q1,,S08000017,,S08000017,d,,z,Dental Grouping,d,1,,1,,0.011111111,,0.011111111,,100,
2018Q2,,S08000017,,Y146H,,,z,Dental Grouping,d,6,,6,,0.065934066,,0.065934066,,100,
2018Q2,,S08000017,,S08000017,d,,z,Dental Grouping,d,6,,6,,0.065934066,,0.065934066,,100,
2018Q3,,S08000017,,Y146H,,,z,Dental Grouping,d,2,,2,,0.02173913,,0.02173913,,100,
2018Q3,,S08000017,,S08000017,d,,z,Dental Grouping,d,2,,2,,0.02173913,,0.02173913,,100,
2018Q4,,S08000017,,Y146H,,,z,Dental Grouping,d,3,,3,,0.032608696,,0.032608696,,100,
2018Q4,,S08000017,,S08000017,d,,z,Dental Grouping,d,3,,3,,0.032608696,,0.032608696,,100,
2019Q1,,S08000017,,Y146H,,,z,Dental Grouping,d,1,,1,,0.011111111,,0.011111111,,100,
2019Q1,,S08000017,,S08000017,d,,z,Dental Grouping,d,1,,1,,0.011111111,,0.011111111,,100,
2019Q2,,S08000017,,Y146H,,,z,Dental Grouping,d,1,,1,,0.010989011,,0.010989011,,100,
2019Q2,,S08000017,,S08000017,d,,z,Dental Grouping,d,1,,1,,0.010989011,,0.010989011,,100,
2019Q3,,S08000017,,Y146H,,,z,Dental Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2019Q3,,S08000017,,S08000017,d,,z,Dental Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2019Q4,,S08000017,,Y146H,,,z,Dental Grouping,d,4,,4,,0.043478261,,0.043478261,,100,
2019Q4,,S08000017,,S08000017,d,,z,Dental Grouping,d,4,,4,,0.043478261,,0.043478261,,100,
2020Q2,,S08000017,,Y146H,,,z,Dental Grouping,d,2,,2,,0.021978022,,0.021978022,,100,
2020Q2,,S08000017,,S08000017,d,,z,Dental Grouping,d,2,,2,,0.021978022,,0.021978022,,100,
2020Q4,,S08000017,,Y146H,,,z,Dental Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2020Q4,,S08000017,,S08000017,d,,z,Dental Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2021Q2,,S08000017,,Y146H,,,z,Dental Grouping,d,2,,2,,0.021978022,,0.021978022,,100,
2021Q2,,S08000017,,S08000017,d,,z,Dental Grouping,d,2,,2,,0.021978022,,0.021978022,,100,
2022Q1,,S08000017,,Y146H,,,z,Dental Grouping,d,2,,2,,0.022222222,,0.022222222,,100,
2022Q1,,S08000017,,S08000017,d,,z,Dental Grouping,d,2,,2,,0.022222222,,0.022222222,,100,
2017Q2,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,161,,161,,1.769230769,,1.769230769,,100,
2017Q2,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,161,,161,,1.769230769,,1.769230769,,100,
2017Q3,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,139,,139,,1.510869565,,1.510869565,,100,
2017Q3,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,139,,139,,1.510869565,,1.510869565,,100,
2017Q4,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,172,,172,,1.869565217,,1.869565217,,100,
2017Q4,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,172,,172,,1.869565217,,1.869565217,,100,
2018Q1,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,168,,168,,1.866666667,,1.866666667,,100,
2018Q1,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,168,,168,,1.866666667,,1.866666667,,100,
2018Q2,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,151,,151,,1.659340659,,1.659340659,,100,
2018Q2,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,151,,151,,1.659340659,,1.659340659,,100,
2018Q3,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,137,,137,,1.489130435,,1.489130435,,100,
2018Q3,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,137,,137,,1.489130435,,1.489130435,,100,
2018Q4,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,120,,120,,1.304347826,,1.304347826,,100,
2018Q4,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,120,,120,,1.304347826,,1.304347826,,100,
2019Q1,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,179,,179,,1.988888889,,1.988888889,,100,
2019Q1,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,179,,179,,1.988888889,,1.988888889,,100,
2019Q2,,S08000017,,Y144H,,C5,,"Ear, Nose & Throat (ENT)",,17,,17,,0.186813187,,0.186813187,,100,
2019Q2,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,143,,143,,1.571428571,,1.571428571,,100,
2019Q2,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,160,,160,,1.758241758,,1.758241758,,100,
2019Q3,,S08000017,,Y144H,,C5,,"Ear, Nose & Throat (ENT)",,3,,3,,0.032608696,,0.032608696,,100,
2019Q3,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,169,,169,,1.836956522,,1.836956522,,100,
2019Q3,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,172,,172,,1.869565217,,1.869565217,,100,
2019Q4,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,172,,172,,1.869565217,,1.869565217,,100,
2019Q4,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,172,,172,,1.869565217,,1.869565217,,100,
2020Q1,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,120,,120,,1.318681319,,1.318681319,,100,
2020Q1,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,120,,120,,1.318681319,,1.318681319,,100,
2020Q2,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,27,,27,,0.296703297,,0.296703297,,100,
2020Q2,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,27,,27,,0.296703297,,0.296703297,,100,
2020Q3,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,86,,86,,0.934782609,,0.934782609,,100,
2020Q3,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,86,,86,,0.934782609,,0.934782609,,100,
2020Q4,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,80,,80,,0.869565217,,0.869565217,,100,
2020Q4,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,80,,80,,0.869565217,,0.869565217,,100,
2021Q1,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,74,,74,,0.822222222,,0.822222222,,100,
2021Q1,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,74,,74,,0.822222222,,0.822222222,,100,
2021Q2,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,94,,94,,1.032967033,,1.032967033,,100,
2021Q2,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,94,,94,,1.032967033,,1.032967033,,100,
2021Q3,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,125,,125,,1.358695652,,1.358695652,,100,
2021Q3,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,125,,125,,1.358695652,,1.358695652,,100,
2021Q4,,S08000017,,Y144H,,C5,,"Ear, Nose & Throat (ENT)",,3,,3,,0.032608696,,0.032608696,,100,
2021Q4,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,110,,110,,1.195652174,,1.195652174,,100,
2021Q4,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,113,,113,,1.22826087,,1.22826087,,100,
2022Q1,,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,109,,109,,1.211111111,,1.211111111,,100,
2022Q1,,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,109,,109,,1.211111111,,1.211111111,,100,
2022Q2,p,S08000017,,Y146H,,C5,,"Ear, Nose & Throat (ENT)",,184,,184,,2.021978022,,2.021978022,,100,
2022Q2,p,S08000017,,S08000017,d,C5,,"Ear, Nose & Throat (ENT)",,184,,184,,2.021978022,,2.021978022,,100,
2021Q3,,S08000017,,Y146H,,,z,Emergency Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2021Q3,,S08000017,,S08000017,d,,z,Emergency Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2017Q3,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,4,,4,,0.043478261,,0.043478261,,100,
2017Q3,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,4,,4,,0.043478261,,0.043478261,,100,
2018Q2,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,3,,3,,0.032967033,,0.032967033,,100,
2018Q2,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,3,,3,,0.032967033,,0.032967033,,100,
2018Q3,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,4,,4,,0.043478261,,0.043478261,,100,
2018Q3,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,4,,4,,0.043478261,,0.043478261,,100,
2018Q4,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,2,,2,,0.02173913,,0.02173913,,100,
2018Q4,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,2,,2,,0.02173913,,0.02173913,,100,
2019Q1,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,7,,7,,0.077777778,,0.077777778,,100,
2019Q1,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,7,,7,,0.077777778,,0.077777778,,100,
2019Q2,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,6,,6,,0.065934066,,0.065934066,,100,
2019Q2,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,6,,6,,0.065934066,,0.065934066,,100,
2019Q3,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,3,,3,,0.032608696,,0.032608696,,100,
2019Q3,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,3,,3,,0.032608696,,0.032608696,,100,
2019Q4,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,1,,1,,0.010869565,,0.010869565,,100,
2019Q4,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,1,,1,,0.010869565,,0.010869565,,100,
2020Q1,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,2,,2,,0.021978022,,0.021978022,,100,
2020Q1,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,2,,2,,0.021978022,,0.021978022,,100,
2020Q2,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,1,,1,,0.010989011,,0.010989011,,100,
2020Q2,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,1,,1,,0.010989011,,0.010989011,,100,
2020Q3,,S08000017,,Y144H,,A8,,Endocrinology & Diabetes,,35,,35,,0.380434783,,0.380434783,,100,
2020Q3,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,177,,177,,1.923913043,,1.923913043,,100,
2020Q3,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,212,,212,,2.304347826,,2.304347826,,100,
2020Q4,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,168,,168,,1.826086957,,1.826086957,,100,
2020Q4,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,168,,168,,1.826086957,,1.826086957,,100,
2021Q1,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,222,,222,,2.466666667,,2.466666667,,100,
2021Q1,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,222,,222,,2.466666667,,2.466666667,,100,
2021Q2,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,105,,105,,1.153846154,,1.153846154,,100,
2021Q2,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,105,,105,,1.153846154,,1.153846154,,100,
2021Q3,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,171,,171,,1.858695652,,1.858695652,,100,
2021Q3,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,171,,171,,1.858695652,,1.858695652,,100,
2021Q4,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,115,,115,,1.25,,1.25,,100,
2021Q4,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,115,,115,,1.25,,1.25,,100,
2022Q1,,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,272,,272,,3.022222222,,3.022222222,,100,
2022Q1,,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,272,,272,,3.022222222,,3.022222222,,100,
2022Q2,p,S08000017,,Y146H,,A8,,Endocrinology & Diabetes,,295,,295,,3.241758242,,3.241758242,,100,
2022Q2,p,S08000017,,S08000017,d,A8,,Endocrinology & Diabetes,,295,,295,,3.241758242,,3.241758242,,100,
2017Q2,,S08000017,,Y146H,,A9,,Gastroenterology,,949,,949,,10.42857143,,10.42857143,,100,
2017Q2,,S08000017,,S08000017,d,A9,,Gastroenterology,,949,,949,,10.42857143,,10.42857143,,100,
2017Q3,,S08000017,,Y146H,,A9,,Gastroenterology,,157,,157,,1.706521739,,1.706521739,,100,
2017Q3,,S08000017,,S08000017,d,A9,,Gastroenterology,,157,,157,,1.706521739,,1.706521739,,100,
2017Q4,,S08000017,,Y146H,,A9,,Gastroenterology,,219,,219,,2.380434783,,2.380434783,,100,
2017Q4,,S08000017,,S08000017,d,A9,,Gastroenterology,,219,,219,,2.380434783,,2.380434783,,100,
2018Q1,,S08000017,,Y146H,,A9,,Gastroenterology,,497,,497,,5.522222222,,5.522222222,,100,
2018Q1,,S08000017,,S08000017,d,A9,,Gastroenterology,,497,,497,,5.522222222,,5.522222222,,100,
2018Q2,,S08000017,,Y146H,,A9,,Gastroenterology,,292,,292,,3.208791209,,3.208791209,,100,
2018Q2,,S08000017,,S08000017,d,A9,,Gastroenterology,,292,,292,,3.208791209,,3.208791209,,100,
2018Q3,,S08000017,,Y146H,,A9,,Gastroenterology,,340,,340,,3.695652174,,3.695652174,,100,
2018Q3,,S08000017,,S08000017,d,A9,,Gastroenterology,,340,,340,,3.695652174,,3.695652174,,100,
2018Q4,,S08000017,,Y146H,,A9,,Gastroenterology,,74,,74,,0.804347826,,0.804347826,,100,
2018Q4,,S08000017,,S08000017,d,A9,,Gastroenterology,,74,,74,,0.804347826,,0.804347826,,100,
2019Q1,,S08000017,,Y146H,,A9,,Gastroenterology,,9,,9,,0.1,,0.1,,100,
2019Q1,,S08000017,,S08000017,d,A9,,Gastroenterology,,9,,9,,0.1,,0.1,,100,
2019Q2,,S08000017,,Y146H,,A9,,Gastroenterology,,140,,140,,1.538461538,,1.538461538,,100,
2019Q2,,S08000017,,S08000017,d,A9,,Gastroenterology,,140,,140,,1.538461538,,1.538461538,,100,
2019Q3,,S08000017,,Y144H,,A9,,Gastroenterology,,1,,1,,0.010869565,,0.010869565,,100,
2019Q3,,S08000017,,Y146H,,A9,,Gastroenterology,,568,,568,,6.173913043,,6.173913043,,100,
2019Q3,,S08000017,,S08000017,d,A9,,Gastroenterology,,569,,569,,6.184782609,,6.184782609,,100,
2019Q4,,S08000017,,Y146H,,A9,,Gastroenterology,,967,,967,,10.51086957,,10.51086957,,100,
2019Q4,,S08000017,,S08000017,d,A9,,Gastroenterology,,967,,967,,10.51086957,,10.51086957,,100,
2020Q1,,S08000017,,Y144H,,A9,,Gastroenterology,,65,,65,,0.714285714,,0.714285714,,100,
2020Q1,,S08000017,,Y146H,,A9,,Gastroenterology,,968,,968,,10.63736264,,10.63736264,,100,
2020Q1,,S08000017,,S08000017,d,A9,,Gastroenterology,,1033,,1033,,11.35164835,,11.35164835,,100,
2020Q2,,S08000017,,Y146H,,A9,,Gastroenterology,,606,,606,,6.659340659,,6.659340659,,100,
2020Q2,,S08000017,,S08000017,d,A9,,Gastroenterology,,606,,606,,6.659340659,,6.659340659,,100,
2020Q3,,S08000017,,Y146H,,A9,,Gastroenterology,,614,,614,,6.673913043,,6.673913043,,100,
2020Q3,,S08000017,,S08000017,d,A9,,Gastroenterology,,614,,614,,6.673913043,,6.673913043,,100,
2020Q4,,S08000017,,Y144H,,A9,,Gastroenterology,,27,,27,,0.293478261,,0.293478261,,100,
2020Q4,,S08000017,,Y146H,,A9,,Gastroenterology,,633,,633,,6.880434783,,6.880434783,,100,
2020Q4,,S08000017,,S08000017,d,A9,,Gastroenterology,,660,,660,,7.173913043,,7.173913043,,100,
2021Q1,,S08000017,,Y146H,,A9,,Gastroenterology,,386,,386,,4.288888889,,4.288888889,,100,
2021Q1,,S08000017,,S08000017,d,A9,,Gastroenterology,,386,,386,,4.288888889,,4.288888889,,100,
2021Q2,,S08000017,,Y146H,,A9,,Gastroenterology,,262,,262,,2.879120879,,2.879120879,,100,
2021Q2,,S08000017,,S08000017,d,A9,,Gastroenterology,,262,,262,,2.879120879,,2.879120879,,100,
2021Q3,,S08000017,,Y146H,,A9,,Gastroenterology,,297,,297,,3.22826087,,3.22826087,,100,
2021Q3,,S08000017,,S08000017,d,A9,,Gastroenterology,,297,,297,,3.22826087,,3.22826087,,100,
2021Q4,,S08000017,,Y146H,,A9,,Gastroenterology,,433,,433,,4.706521739,,4.706521739,,100,
2021Q4,,S08000017,,S08000017,d,A9,,Gastroenterology,,433,,433,,4.706521739,,4.706521739,,100,
2022Q1,,S08000017,,Y146H,,A9,,Gastroenterology,,431,,431,,4.788888889,,4.788888889,,100,
2022Q1,,S08000017,,S08000017,d,A9,,Gastroenterology,,431,,431,,4.788888889,,4.788888889,,100,
2022Q2,p,S08000017,,Y144H,,A9,,Gastroenterology,,1,,1,,0.010989011,,0.010989011,,100,
2022Q2,p,S08000017,,Y146H,,A9,,Gastroenterology,,496,,496,,5.450549451,,5.450549451,,100,
2022Q2,p,S08000017,,S08000017,d,A9,,Gastroenterology,,497,,497,,5.461538462,,5.461538462,,100,
2017Q2,,S08000017,,Y144H,,A1,,General Medicine,,15,,15,,0.164835165,,0.164835165,,100,
2017Q2,,S08000017,,Y146H,,A1,,General Medicine,,6382,,5693,,70.13186813,,62.56043956,,89.20401128,
2017Q2,,S08000017,,S08000017,d,A1,,General Medicine,,6448,,5759,,70.85714286,,63.28571429,,89.31451613,
2017Q3,,S08000017,,Y144H,,A1,,General Medicine,,3,,3,,0.032608696,,0.032608696,,100,
2017Q3,,S08000017,,Y146H,,A1,,General Medicine,,7284,,5996,,79.17391304,,65.17391304,,82.31740802,
2017Q3,,S08000017,,S08000017,d,A1,,General Medicine,,7309,,6021,,79.44565217,,65.44565217,,82.37789027,
2017Q4,,S08000017,,Y144H,,A1,,General Medicine,,51,,51,,0.554347826,,0.554347826,,100,
2017Q4,,S08000017,,Y146H,,A1,,General Medicine,,8772,,7366,,95.34782609,,80.06521739,,83.97172823,
2017Q4,,S08000017,,S08000017,d,A1,,General Medicine,,8823,,7417,,95.90217391,,80.61956522,,84.0643772,
